RoadSegmentID,KerbsideID,RoadSegmentDescription,Latitude,Longitude,LastUpdated
20494,,Swanston Street between Elgin Street and College Crescent,-37.7961746,144.9647626,2022-08-31
20494,,Swanston Street between Elgin Street and College Crescent,-37.7962237,144.9647545,2022-08-31
20990,,Queensberry Street between Leveson Street and Errol Street,-37.803184,144.9500809,2022-08-31
20992,,Errol Street between Victoria Street and Queensberry Street,-37.8033691,144.9496662,2023-08-08
21429,,Stanley Street between King Street and Spencer Street,-37.8076161,144.9502743,2022-08-31
21429,,Stanley Street between King Street and Spencer Street,-37.8078058,144.9499637,2022-08-31
22311,,Moubray Street between St Kilda Road and Punt Road,-37.8478913,144.9816854,2022-08-31
22395,,Park Street between Royal Parade and Bowen Crescent,-37.7782255,144.9610507,2022-08-31
22599,,College Crescent between Royal Parade and Cemetery Road West,-37.7927228,144.9593392,2022-08-31
22599,,College Crescent between Royal Parade and Cemetery Road West,-37.7934115,144.9587391,2022-08-31
22607,,Royal Parade between Gatehouse Street and Degraves Street,-37.7936156,144.9586293,2022-08-31
22599,,College Crescent between Royal Parade and Cemetery Road West,-37.7934594,144.9587109,2022-08-31
22605,,Royal Parade between Bayles Street and Degraves Street,-37.7938822,144.9585244,2022-08-31
22598,,Intersection of College Crescent and Princes Park Drive,-37.7920235,144.9608592,2022-08-31
22599,,College Crescent between Royal Parade and Cemetery Road West,-37.7921212,144.9604728,2022-08-31
22599,,College Crescent between Royal Parade and Cemetery Road West,-37.7921651,144.9603424,2022-08-31
22598,,Intersection of College Crescent and Princes Park Drive,-37.7920367,144.9607963,2022-08-31
22373,,College Crescent between Swanston Street and Princes Park Drive,-37.791834,144.962282,2022-08-31
22373,,College Crescent between Swanston Street and Princes Park Drive,-37.7919319,144.9627566,2022-08-31
22373,,College Crescent between Swanston Street and Princes Park Drive,-37.7920359,144.9630883,2022-08-31
22373,,College Crescent between Swanston Street and Princes Park Drive,-37.7920605,144.9631552,2022-08-31
20540,,Lygon Street between Lytton Street and Princes Street,-37.7935228,144.9680586,2022-08-31
20494,,Swanston Street between Elgin Street and College Crescent,-37.7937435,144.9652374,2022-08-31
22599,,College Crescent between Royal Parade and Cemetery Road West,-37.7926425,144.9590042,2022-08-31
20573,,Kay Street between Canning Street and Rathdowne Street,-37.7949806,144.9721059,2023-08-15
20573,10283,Kay Street between Canning Street and Rathdowne Street,-37.7949665,144.9719765,2023-08-15
20573,,Kay Street between Canning Street and Rathdowne Street,-37.794921,144.9715573,2023-08-15
20573,10284,Kay Street between Canning Street and Rathdowne Street,-37.7949525,144.9718475,2023-08-15
20573,,Kay Street between Canning Street and Rathdowne Street,-37.7949061,144.9714182,2023-08-15
20573,10280,Kay Street between Canning Street and Rathdowne Street,-37.7950135,144.972408,2023-08-15
20573,10292,Kay Street between Canning Street and Rathdowne Street,-37.7951734,144.9721897,2023-08-15
20573,10295,Kay Street between Canning Street and Rathdowne Street,-37.7952328,144.9727425,2023-08-15
20573,24423,Kay Street between Canning Street and Rathdowne Street,-37.7952096,144.9725325,2023-08-15
20494,,Swanston Street between Elgin Street and College Crescent,-37.794619,144.9649189,2022-08-31
20494,,Swanston Street between Elgin Street and College Crescent,-37.7948419,144.9648932,2022-08-31
20494,,Swanston Street between Elgin Street and College Crescent,-37.7950739,144.9648547,2022-08-31
20494,,Swanston Street between Elgin Street and College Crescent,-37.7949,144.964884,2022-08-31
20494,,Swanston Street between Elgin Street and College Crescent,-37.794958,144.9648744,2022-08-31
20494,,Swanston Street between Elgin Street and College Crescent,-37.7956824,144.96475,2022-08-31
22514,,Royal Parade between Grattan Street and Story Street,-37.7978274,144.9575727,2022-08-31
23269,,Little Errol Street between George Johnson Lane and Little Errol Street,-37.803794,144.9499744,2022-08-31
21464,,Roden Street between Adderley Street and Spencer Street,-37.8083272,144.9469143,2022-08-31
21464,,Roden Street between Adderley Street and Spencer Street,-37.8087224,144.9465786,2022-11-07
20046,,Little Lonsdale Street between William Street and King Street,-37.8129792,144.9558971,2023-10-09
20046,,Little Lonsdale Street between William Street and King Street,-37.8128895,144.9562107,2023-10-09
20046,,Little Lonsdale Street between William Street and King Street,-37.812828,144.9566101,2023-10-09
20009,,Lonsdale Street between Elizabeth Street and Queen Street,-37.8125755,144.96117,2023-10-02
20838,,Lincoln Square South between Swanston Street and Bouverie Street,-37.803268,144.9632433,2022-08-31
20838,,Lincoln Square South between Swanston Street and Bouverie Street,-37.8031663,144.9623153,2022-08-31
20484,,Swanston Street between Queensberry Street and Lincoln Square South,-37.8037643,144.9633131,2023-06-15
20484,,Swanston Street between Queensberry Street and Lincoln Square South,-37.8036547,144.963337,2022-08-31
20484,,Swanston Street between Queensberry Street and Lincoln Square South,-37.8040114,144.9632723,2023-06-15
22393,,Royal Parade between Ievers Street and Park Street,-37.7785423,144.9603693,2022-08-31
22393,,Royal Parade between Ievers Street and Park Street,-37.7785961,144.9603631,2022-08-31
22393,,Royal Parade between Ievers Street and Park Street,-37.7786499,144.9603564,2022-08-31
22393,,Royal Parade between Ievers Street and Park Street,-37.779024,144.9603103,2022-08-31
22393,,Royal Parade between Ievers Street and Park Street,-37.7790805,144.9603032,2022-08-31
22393,,Royal Parade between Ievers Street and Park Street,-37.77925,144.9602822,2022-08-31
22393,,Royal Parade between Ievers Street and Park Street,-37.7794758,144.9602538,2022-08-31
22393,,Royal Parade between Ievers Street and Park Street,-37.7795323,144.9602468,2022-08-31
22393,,Royal Parade between Ievers Street and Park Street,-37.780672,144.9601066,2022-08-31
22393,,Royal Parade between Ievers Street and Park Street,-37.7805106,144.9601264,2022-08-31
22393,,Royal Parade between Ievers Street and Park Street,-37.7801878,144.9601658,2022-08-31
22393,,Royal Parade between Ievers Street and Park Street,-37.7811023,144.9600526,2022-08-31
22393,,Royal Parade between Ievers Street and Park Street,-37.7802954,144.9601527,2022-08-31
22393,,Royal Parade between Ievers Street and Park Street,-37.7814246,144.9600126,2022-08-31
22393,,Royal Parade between Ievers Street and Park Street,-37.780403,144.9601395,2022-08-31
22393,,Royal Parade between Ievers Street and Park Street,-37.7809947,144.9600655,2022-08-31
22393,,Royal Parade between Ievers Street and Park Street,-37.7807796,144.9600933,2022-08-31
22387,,Royal Parade between Ievers Street and Walker Street,-37.7830471,144.95981,2022-08-31
22387,,Royal Parade between Ievers Street and Walker Street,-37.7821327,144.9599252,2022-08-31
22387,,Royal Parade between Ievers Street and Walker Street,-37.7827782,144.9598443,2022-08-31
22387,,Royal Parade between Ievers Street and Walker Street,-37.7822941,144.9599053,2022-08-31
22387,,Royal Parade between Ievers Street and Walker Street,-37.7828319,144.959837,2022-08-31
22387,,Royal Parade between Ievers Street and Walker Street,-37.7840171,144.95969,2022-08-31
22435,,Royal Parade between Leonard Street and Walker Street,-37.7871736,144.9593014,2022-08-31
22435,,Royal Parade between Leonard Street and Walker Street,-37.7864202,144.9593928,2022-08-31
22435,,Royal Parade between Leonard Street and Walker Street,-37.7865817,144.9593737,2022-08-31
22435,,Royal Parade between Leonard Street and Walker Street,-37.7859899,144.959447,2022-08-31
22435,,Royal Parade between Leonard Street and Walker Street,-37.7865279,144.95938,2022-08-31
22435,,Royal Parade between Leonard Street and Walker Street,-37.7873349,144.9592814,2022-08-31
22435,,Royal Parade between Leonard Street and Walker Street,-37.7857209,144.95948,2022-08-31
22435,,Royal Parade between Leonard Street and Walker Street,-37.7860975,144.9594338,2022-08-31
22435,,Royal Parade between Leonard Street and Walker Street,-37.7867432,144.9593546,2022-08-31
22435,,Royal Parade between Leonard Street and Walker Street,-37.786797,144.959348,2022-08-31
22434,,Royal Parade between MacArthur Road and Leonard Street,-37.7886261,144.959122,2022-08-31
22434,,Royal Parade between MacArthur Road and Leonard Street,-37.7881957,144.9591745,2022-08-31
22434,,Royal Parade between MacArthur Road and Leonard Street,-37.7888413,144.9590958,2022-08-31
22434,,Royal Parade between MacArthur Road and Leonard Street,-37.7887337,144.9591089,2022-08-31
22434,,Royal Parade between MacArthur Road and Leonard Street,-37.7885185,144.9591352,2022-08-31
22434,,Royal Parade between MacArthur Road and Leonard Street,-37.788949,144.9590827,2022-08-31
22434,,Royal Parade between MacArthur Road and Leonard Street,-37.7878728,144.9592141,2022-08-31
22434,,Royal Parade between MacArthur Road and Leonard Street,-37.7883571,144.9591548,2022-08-31
22434,,Royal Parade between MacArthur Road and Leonard Street,-37.7886799,144.9591155,2022-08-31
22434,,Royal Parade between MacArthur Road and Leonard Street,-37.7883033,144.9591614,2022-08-31
20149,,Russell Street between Little Collins Street and Bourke Street,-37.8132371,144.9684361,2023-07-11
20148,51817,Russell Street between Collins Street and Little Collins Street,-37.8140993,144.9688303,2023-09-04
20148,51857,Russell Street between Collins Street and Little Collins Street,-37.8142957,144.9686724,2023-08-31
20148,51859,Russell Street between Collins Street and Little Collins Street,-37.8141926,144.9686245,2023-08-31
20108,,Collins Street between Exhibition Street and Russell Street,-37.8141045,144.9709618,2023-07-13
22051,,Kavanagh Street between Power Street and Balston Street,-37.8248303,144.9633533,2022-08-31
22040,12722,City Road between Kings Way and Clarke Street,-37.8266067,144.9594352,2023-10-02
22040,12727,City Road between Kings Way and Clarke Street,-37.8266464,144.959389,2023-10-02
22040,,City Road between Kings Way and Clarke Street,-37.8261847,144.9599299,2023-10-02
22040,12725,City Road between Kings Way and Clarke Street,-37.826323,144.9597692,2023-10-02
21660,,Barrett Street between Fink Street and Bruce Street,-37.7976273,144.9343873,2022-08-31
22438,,Royal Parade between Gatehouse Street and MacArthur Road,-37.790708,144.9584456,2022-08-31
22438,,Royal Parade between Gatehouse Street and MacArthur Road,-37.7912015,144.9588075,2022-08-31
22438,,Royal Parade between Gatehouse Street and MacArthur Road,-37.7913159,144.9587937,2022-08-31
22438,,Royal Parade between Gatehouse Street and MacArthur Road,-37.7909148,144.9588422,2022-08-31
22438,,Royal Parade between Gatehouse Street and MacArthur Road,-37.7915454,144.9587669,2022-08-31
22438,,Royal Parade between Gatehouse Street and MacArthur Road,-37.7906855,144.95887,2022-08-31
22363,,Royal Parade between Bayles Street and Morrah Street,-37.7952403,144.9583237,2022-08-31
22604,,Intersection of Bayles Street and Royal Parade,-37.7944717,144.9584177,2022-08-31
22363,,Royal Parade between Bayles Street and Morrah Street,-37.7953547,144.95831,2022-08-31
22604,,Intersection of Bayles Street and Royal Parade,-37.7945864,144.9584036,2022-08-31
22363,,Royal Parade between Bayles Street and Morrah Street,-37.795126,144.9583374,2022-08-31
22363,,Royal Parade between Bayles Street and Morrah Street,-37.795011,144.9583516,2022-08-31
22608,,Royal Parade between Morrah Street and Story Street,-37.79639,144.9581827,2022-08-31
22514,,Royal Parade between Grattan Street and Story Street,-37.7973304,144.958068,2022-08-31
22608,,Royal Parade between Morrah Street and Story Street,-37.7965036,144.9581686,2022-08-31
22608,,Royal Parade between Morrah Street and Story Street,-37.7968455,144.9581263,2022-08-31
22513,,Intersection of Royal Parade and Story Street,-37.7970125,144.9581056,2022-08-31
22608,,Royal Parade between Morrah Street and Story Street,-37.7966186,144.9581544,2022-08-31
22603,,Intersection of Morrah Street and Royal Parade,-37.7958014,144.9582551,2022-08-31
22514,,Royal Parade between Grattan Street and Story Street,-37.7987869,144.9578864,2022-08-31
22514,,Royal Parade between Grattan Street and Story Street,-37.7978313,144.958008,2022-08-31
22514,,Royal Parade between Grattan Street and Story Street,-37.7986793,144.9578993,2022-08-31
22514,,Royal Parade between Grattan Street and Story Street,-37.7984645,144.9579255,2022-08-31
22514,,Royal Parade between Grattan Street and Story Street,-37.7977189,144.9580222,2022-08-31
22514,24506,Royal Parade between Grattan Street and Story Street,-37.7974956,144.9576117,2022-08-31
22514,24508,Royal Parade between Grattan Street and Story Street,-37.7973707,144.9576277,2022-08-31
20053,,Little Bourke Street between Russell Street and Swanston Street,-37.8119732,144.9671607,2023-08-30
23273,,Reeves Street between Rathdowne Street and Drummond Street,-37.7932882,144.9704153,2022-08-31
21120,13921,Bedford Street between Courtney Street and Peel Street,-37.8019539,144.9562182,2023-05-28
21120,13914,Bedford Street between Courtney Street and Peel Street,-37.8019357,144.9562391,2023-05-28
21120,24516,Bedford Street between Courtney Street and Peel Street,-37.8020018,144.9561478,2022-08-31
21192,,Molesworth Street between Harker Street and Abbotsford Street,-37.7970781,144.9475248,2022-08-31
21192,,Molesworth Street between Harker Street and Abbotsford Street,-37.7973961,144.9479251,2022-08-31
21192,,Molesworth Street between Harker Street and Abbotsford Street,-37.7976334,144.9482233,2022-08-31
21192,,Molesworth Street between Harker Street and Abbotsford Street,-37.7978115,144.9484457,2022-08-31
23149,,Sutton Street between Boundary Road and Western Link Road,-37.7922097,144.9392137,2022-08-31
